# YHDA_VERSION=0.6.2
# TEST_SERVICE=PFK
# PLANT_TYPE=HES
# STEP_ID=RES_MAX_NEG200
# STEP_NAME=Maksimum çıkış gücü — Δf = -200 mHz / 49,8 Hz
# TESIS_ADI=YHDA Örnek HES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=500.0
# UNIT_PNOM_MW=500.0
# RPMAX_MW=25.0
# RPMIN_MW=25.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=460.0
# PSET_MIN_MW=140.0
# UNIT_NOMINAL_SPEED_RPM=150
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;guide_vane_pct
16.8.2026 08:59:42,3s;24;49,997942;50,000000;459,950097;460,000000;54,978011
16.8.2026 08:59:42,4s;25;49,997233;50,000000;459,976590;460,000000;55,053807
16.8.2026 08:59:42,5s;26;49,997985;50,000000;459,932224;460,000000;55,019723
16.8.2026 08:59:42,6s;27;49,997463;50,000000;459,967359;460,000000;54,947542
16.8.2026 08:59:42,7s;28;49,997522;50,000000;459,835847;460,000000;55,011527
16.8.2026 08:59:42,8s;29;49,997671;50,000000;460,038737;460,000000;54,919068
16.8.2026 08:59:42,9s;30;49,997795;50,000000;460,010703;460,000000;54,878135
16.8.2026 08:59:43,0s;31;49,997407;50,000000;459,983716;460,000000;55,031262
16.8.2026 08:59:43,1s;32;49,997867;50,000000;460,095480;460,000000;55,064801
16.8.2026 08:59:43,2s;33;49,997966;50,000000;460,020337;460,000000;54,998585
16.8.2026 08:59:43,3s;34;49,997809;50,000000;460,026421;460,000000;55,052216
16.8.2026 08:59:43,4s;35;49,997976;50,000000;460,002739;460,000000;54,979468
16.8.2026 08:59:43,5s;36;49,997328;50,000000;460,044240;460,000000;54,956176
16.8.2026 08:59:43,6s;37;49,997739;50,000000;459,990813;460,000000;55,013160
16.8.2026 08:59:43,7s;38;49,997703;50,000000;460,170665;460,000000;54,999995
16.8.2026 08:59:43,8s;39;49,997386;50,000000;460,078439;460,000000;54,946527
16.8.2026 08:59:43,9s;40;49,997659;50,000000;460,172176;460,000000;55,023882
16.8.2026 08:59:44,0s;41;49,997615;50,000000;459,968083;460,000000;54,987751
16.8.2026 08:59:44,1s;42;49,998123;50,000000;459,878173;460,000000;55,024674
16.8.2026 08:59:44,2s;43;49,997862;50,000000;460,113335;460,000000;54,956257
16.8.2026 08:59:44,3s;44;49,997948;50,000000;459,993841;460,000000;55,033365
16.8.2026 08:59:44,4s;45;49,997801;50,000000;460,062230;460,000000;55,071776
16.8.2026 08:59:44,5s;46;49,997900;50,000000;459,962141;460,000000;55,016481
16.8.2026 08:59:44,6s;47;49,997946;50,000000;460,151364;460,000000;55,023875
16.8.2026 08:59:44,7s;48;49,997726;50,000000;459,931477;460,000000;54,985106
16.8.2026 08:59:44,8s;49;49,997711;50,000000;460,036118;460,000000;54,952794
16.8.2026 08:59:44,9s;50;49,998451;50,000000;460,115949;460,000000;54,949281
16.8.2026 08:59:45,0s;51;49,998013;50,000000;460,059934;460,000000;55,017800
16.8.2026 08:59:45,1s;52;49,998175;50,000000;460,128156;460,000000;55,039909
16.8.2026 08:59:45,2s;53;49,997721;50,000000;459,902212;460,000000;55,021641
16.8.2026 08:59:45,3s;54;49,997851;50,000000;460,039129;460,000000;55,052882
16.8.2026 08:59:45,4s;55;49,998200;50,000000;459,982099;460,000000;54,951477
16.8.2026 08:59:45,5s;56;49,998151;50,000000;459,856133;460,000000;54,989969
16.8.2026 08:59:45,6s;57;49,997932;50,000000;460,051698;460,000000;55,043985
16.8.2026 08:59:45,7s;58;49,997682;50,000000;459,851071;460,000000;55,024898
16.8.2026 08:59:45,8s;59;49,998080;50,000000;459,880183;460,000000;54,982390
16.8.2026 08:59:45,9s;60;49,998266;50,000000;459,964269;460,000000;54,967764
16.8.2026 08:59:46,0s;61;49,997769;50,000000;460,053421;460,000000;55,008486
16.8.2026 08:59:46,1s;62;49,997779;50,000000;459,983324;460,000000;54,960800
16.8.2026 08:59:46,2s;63;49,997714;50,000000;459,894069;460,000000;55,022494
16.8.2026 08:59:46,3s;64;49,998147;50,000000;459,893481;460,000000;55,000393
16.8.2026 08:59:46,4s;65;49,998022;50,000000;460,073802;460,000000;55,020423
16.8.2026 08:59:46,5s;66;49,998065;50,000000;460,036261;460,000000;54,998841
16.8.2026 08:59:46,6s;67;49,998397;50,000000;460,096496;460,000000;55,061805
16.8.2026 08:59:46,7s;68;49,997559;50,000000;460,002606;460,000000;55,003843
16.8.2026 08:59:46,8s;69;49,998345;50,000000;459,914288;460,000000;55,054282
16.8.2026 08:59:46,9s;70;49,998326;50,000000;459,950503;460,000000;55,010366
16.8.2026 08:59:47,0s;71;49,998066;50,000000;460,004219;460,000000;55,051798
16.8.2026 08:59:47,1s;72;49,998046;50,000000;459,979512;460,000000;54,932035
16.8.2026 08:59:47,2s;73;49,998098;50,000000;460,008451;460,000000;55,032738
16.8.2026 08:59:47,3s;74;49,998483;50,000000;459,999462;460,000000;55,000671
16.8.2026 08:59:47,4s;75;49,998226;50,000000;460,087154;460,000000;55,012157
16.8.2026 08:59:47,5s;76;49,997832;50,000000;460,069265;460,000000;54,945167
16.8.2026 08:59:47,6s;77;49,998607;50,000000;459,921888;460,000000;54,955571
16.8.2026 08:59:47,7s;78;49,998037;50,000000;459,972021;460,000000;55,021369
16.8.2026 08:59:47,8s;79;49,998186;50,000000;460,035462;460,000000;54,975420
16.8.2026 08:59:47,9s;80;49,998287;50,000000;459,883138;460,000000;54,987335
16.8.2026 08:59:48,0s;81;49,998195;50,000000;459,867607;460,000000;54,980995
16.8.2026 08:59:48,1s;82;49,998599;50,000000;460,046142;460,000000;54,991890
16.8.2026 08:59:48,2s;83;49,998143;50,000000;459,983471;460,000000;55,007058
16.8.2026 08:59:48,3s;84;49,998251;50,000000;459,884276;460,000000;55,018706
16.8.2026 08:59:48,4s;85;49,998257;50,000000;459,994684;460,000000;55,009919
16.8.2026 08:59:48,5s;86;49,998220;50,000000;460,073175;460,000000;55,012653
16.8.2026 08:59:48,6s;87;49,998479;50,000000;459,985287;460,000000;55,034784
16.8.2026 08:59:48,7s;88;49,998369;50,000000;459,940056;460,000000;54,984415
16.8.2026 08:59:48,8s;89;49,998009;50,000000;460,078804;460,000000;54,984476
16.8.2026 08:59:48,9s;90;49,998322;50,000000;459,944598;460,000000;54,984106
16.8.2026 08:59:49,0s;91;49,998093;50,000000;459,984431;460,000000;55,026913
16.8.2026 08:59:49,1s;92;49,998712;50,000000;460,145769;460,000000;55,042382
16.8.2026 08:59:49,2s;93;49,998484;50,000000;459,968003;460,000000;54,983091
16.8.2026 08:59:49,3s;94;49,998382;50,000000;459,991473;460,000000;55,022146
16.8.2026 08:59:49,4s;95;49,998562;50,000000;460,086877;460,000000;54,999405
16.8.2026 08:59:49,5s;96;49,998841;50,000000;459,953651;460,000000;55,010673
16.8.2026 08:59:49,6s;97;49,998642;50,000000;459,889593;460,000000;54,986534
16.8.2026 08:59:49,7s;98;49,998547;50,000000;460,041976;460,000000;55,007455
16.8.2026 08:59:49,8s;99;49,998658;50,000000;460,028810;460,000000;55,000054
16.8.2026 08:59:49,9s;100;49,998859;50,000000;459,969766;460,000000;55,003108
16.8.2026 08:59:50,0s;101;49,998608;50,000000;459,851096;460,000000;54,977513
16.8.2026 08:59:50,1s;102;49,998402;50,000000;459,893493;460,000000;55,044306
16.8.2026 08:59:50,2s;103;49,998618;50,000000;460,024686;460,000000;55,017718
16.8.2026 08:59:50,3s;104;49,998757;50,000000;459,935300;460,000000;55,069766
16.8.2026 08:59:50,4s;105;49,998321;50,000000;459,962336;460,000000;54,936491
16.8.2026 08:59:50,5s;106;49,998250;50,000000;460,089033;460,000000;54,984880
16.8.2026 08:59:50,6s;107;49,998644;50,000000;459,880453;460,000000;54,985872
16.8.2026 08:59:50,7s;108;49,999327;50,000000;459,927015;460,000000;54,969521
16.8.2026 08:59:50,8s;109;49,998961;50,000000;460,074220;460,000000;54,950562
16.8.2026 08:59:50,9s;110;49,999077;50,000000;459,942323;460,000000;55,028670
16.8.2026 08:59:51,0s;111;49,998866;50,000000;459,837288;460,000000;55,012093
16.8.2026 08:59:51,1s;112;49,998742;50,000000;459,930651;460,000000;55,054647
16.8.2026 08:59:51,2s;113;49,999074;50,000000;459,930778;460,000000;55,029349
16.8.2026 08:59:51,3s;114;49,998912;50,000000;459,981313;460,000000;55,020742
16.8.2026 08:59:51,4s;115;49,999185;50,000000;459,919362;460,000000;55,035802
16.8.2026 08:59:51,5s;116;49,998638;50,000000;459,898647;460,000000;54,973348
16.8.2026 08:59:51,6s;117;49,999238;50,000000;459,939502;460,000000;55,065726
16.8.2026 08:59:51,7s;118;49,999298;50,000000;459,992915;460,000000;55,046986
16.8.2026 08:59:51,8s;119;49,999337;50,000000;460,045350;460,000000;55,003174
16.8.2026 08:59:51,9s;120;49,999035;50,000000;459,894916;460,000000;54,908476
16.8.2026 08:59:52,0s;121;49,999182;50,000000;460,111785;460,000000;54,956805
16.8.2026 08:59:52,1s;122;49,998937;50,000000;459,940793;460,000000;55,029110
16.8.2026 08:59:52,2s;123;49,999161;50,000000;460,025817;460,000000;55,010940
16.8.2026 08:59:52,3s;124;49,998909;50,000000;459,947032;460,000000;54,961081
16.8.2026 08:59:52,4s;125;49,998984;50,000000;460,006359;460,000000;54,983971
16.8.2026 08:59:52,5s;126;49,998947;50,000000;460,048157;460,000000;54,995801
16.8.2026 08:59:52,6s;127;49,998973;50,000000;460,040426;460,000000;55,022375
16.8.2026 08:59:52,7s;128;49,999246;50,000000;459,970731;460,000000;54,952218
16.8.2026 08:59:52,8s;129;49,999301;50,000000;459,955570;460,000000;54,986991
16.8.2026 08:59:52,9s;130;49,998944;50,000000;460,015663;460,000000;54,996257
16.8.2026 08:59:53,0s;131;49,998676;50,000000;460,070778;460,000000;55,031285
16.8.2026 08:59:53,1s;132;49,998924;50,000000;460,108144;460,000000;54,960357
16.8.2026 08:59:53,2s;133;49,999164;50,000000;460,020576;460,000000;55,002604
16.8.2026 08:59:53,3s;134;49,998832;50,000000;460,032813;460,000000;55,000728
16.8.2026 08:59:53,4s;135;49,998943;50,000000;460,012880;460,000000;55,024572
16.8.2026 08:59:53,5s;136;49,999122;50,000000;460,010058;460,000000;54,987808
16.8.2026 08:59:53,6s;137;49,999263;50,000000;460,022200;460,000000;55,045525
16.8.2026 08:59:53,7s;138;49,999308;50,000000;459,910234;460,000000;54,979017
16.8.2026 08:59:53,8s;139;49,999399;50,000000;459,948093;460,000000;54,991540
16.8.2026 08:59:53,9s;140;49,999436;50,000000;460,124883;460,000000;55,043770
16.8.2026 08:59:54,0s;141;49,999452;50,000000;459,941213;460,000000;55,024971
16.8.2026 08:59:54,1s;142;49,999102;50,000000;459,973015;460,000000;54,962710
16.8.2026 08:59:54,2s;143;49,999461;50,000000;459,869662;460,000000;55,019837
16.8.2026 08:59:54,3s;144;49,999082;50,000000;459,960809;460,000000;54,947902
16.8.2026 08:59:54,4s;145;49,999212;50,000000;460,015047;460,000000;55,018498
16.8.2026 08:59:54,5s;146;49,999540;50,000000;460,275012;460,000000;54,969367
16.8.2026 08:59:54,6s;147;49,998831;50,000000;460,017601;460,000000;54,976991
16.8.2026 08:59:54,7s;148;49,999636;50,000000;460,019367;460,000000;54,992239
16.8.2026 08:59:54,8s;149;49,999434;50,000000;459,965813;460,000000;55,005284
16.8.2026 08:59:54,9s;150;49,999221;50,000000;460,025497;460,000000;55,034825
16.8.2026 08:59:55,0s;151;49,998906;50,000000;459,896448;460,000000;54,958780
16.8.2026 08:59:55,1s;152;49,999618;50,000000;459,873385;460,000000;55,005998
16.8.2026 08:59:55,2s;153;49,999508;50,000000;460,034800;460,000000;54,988876
16.8.2026 08:59:55,3s;154;49,999179;50,000000;460,009275;460,000000;55,020666
16.8.2026 08:59:55,4s;155;49,999739;50,000000;459,995926;460,000000;55,070282
16.8.2026 08:59:55,5s;156;49,999567;50,000000;459,964030;460,000000;54,988839
16.8.2026 08:59:55,6s;157;49,999092;50,000000;460,019001;460,000000;55,044703
16.8.2026 08:59:55,7s;158;49,999440;50,000000;460,034526;460,000000;55,034798
16.8.2026 08:59:55,8s;159;49,999048;50,000000;460,056334;460,000000;55,012364
16.8.2026 08:59:55,9s;160;49,999586;50,000000;460,018651;460,000000;55,034968
16.8.2026 08:59:56,0s;161;49,999322;50,000000;459,950355;460,000000;55,042682
16.8.2026 08:59:56,1s;162;49,999333;50,000000;459,958004;460,000000;55,001433
16.8.2026 08:59:56,2s;163;49,999260;50,000000;460,090952;460,000000;54,969945
16.8.2026 08:59:56,3s;164;49,999482;50,000000;460,075331;460,000000;55,015058
16.8.2026 08:59:56,4s;165;49,999389;50,000000;460,091889;460,000000;54,968559
16.8.2026 08:59:56,5s;166;49,999417;50,000000;460,061587;460,000000;55,044364
16.8.2026 08:59:56,6s;167;49,999344;50,000000;459,952956;460,000000;54,997533
16.8.2026 08:59:56,7s;168;49,999519;50,000000;459,799261;460,000000;55,002434
16.8.2026 08:59:56,8s;169;49,999177;50,000000;459,976371;460,000000;54,977913
16.8.2026 08:59:56,9s;170;49,999515;50,000000;460,017351;460,000000;54,980669
16.8.2026 08:59:57,0s;171;49,999757;50,000000;459,997861;460,000000;55,033585
16.8.2026 08:59:57,1s;172;49,999301;50,000000;460,130751;460,000000;55,014798
16.8.2026 08:59:57,2s;173;49,999931;50,000000;459,973138;460,000000;54,975833
16.8.2026 08:59:57,3s;174;50,000006;50,000000;460,053981;460,000000;54,982987
16.8.2026 08:59:57,4s;175;49,999615;50,000000;460,004301;460,000000;54,969141
16.8.2026 08:59:57,5s;176;49,999673;50,000000;460,133816;460,000000;55,061483
16.8.2026 08:59:57,6s;177;49,999788;50,000000;460,077393;460,000000;54,946018
16.8.2026 08:59:57,7s;178;49,999644;50,000000;460,051428;460,000000;55,046830
16.8.2026 08:59:57,8s;179;49,999824;50,000000;459,881347;460,000000;54,955208
16.8.2026 08:59:57,9s;180;49,999691;50,000000;460,021737;460,000000;55,081248
16.8.2026 08:59:58,0s;181;49,999649;50,000000;459,885274;460,000000;55,001048
16.8.2026 08:59:58,1s;182;49,999655;50,000000;460,226250;460,000000;54,971114
16.8.2026 08:59:58,2s;183;49,999979;50,000000;459,971166;460,000000;55,056973
16.8.2026 08:59:58,3s;184;49,999906;50,000000;460,141052;460,000000;54,995826
16.8.2026 08:59:58,4s;185;49,999641;50,000000;459,985188;460,000000;54,982419
16.8.2026 08:59:58,5s;186;50,000088;50,000000;460,098683;460,000000;55,046921
16.8.2026 08:59:58,6s;187;49,999953;50,000000;459,939694;460,000000;54,981990
16.8.2026 08:59:58,7s;188;49,999904;50,000000;459,992619;460,000000;54,993084
16.8.2026 08:59:58,8s;189;50,000155;50,000000;459,854522;460,000000;55,013619
16.8.2026 08:59:58,9s;190;49,999788;50,000000;460,132203;460,000000;55,003558
16.8.2026 08:59:59,0s;191;50,000203;50,000000;460,017260;460,000000;55,043301
16.8.2026 08:59:59,1s;192;49,999648;50,000000;460,101161;460,000000;54,993489
16.8.2026 08:59:59,2s;193;50,000213;50,000000;460,008814;460,000000;55,040331
16.8.2026 08:59:59,3s;194;50,000391;50,000000;460,004088;460,000000;55,002591
16.8.2026 08:59:59,4s;195;50,000172;50,000000;459,940401;460,000000;54,984351
16.8.2026 08:59:59,5s;196;50,000008;50,000000;459,986544;460,000000;55,014821
16.8.2026 08:59:59,6s;197;49,999627;50,000000;459,931262;460,000000;55,012016
16.8.2026 08:59:59,7s;198;50,000242;50,000000;459,998514;460,000000;55,037785
16.8.2026 08:59:59,8s;199;49,999655;50,000000;460,175096;460,000000;55,047071
16.8.2026 08:59:59,9s;200;50,000030;50,000000;460,146539;460,000000;55,010574
16.8.2026 09:00:00,0s;201;49,999951;49,800000;460,153620;460,000000;54,960808
16.8.2026 09:00:00,1s;202;50,000021;49,800000;460,069926;460,000000;55,011453
16.8.2026 09:00:00,2s;203;49,999697;49,800000;460,001820;460,000000;55,060215
16.8.2026 09:00:00,3s;204;49,999931;49,800000;460,005252;460,000000;54,984816
16.8.2026 09:00:00,4s;205;50,000012;49,800000;459,984234;460,000000;54,947783
16.8.2026 09:00:00,5s;206;50,000296;49,800000;459,935409;460,000000;55,017716
16.8.2026 09:00:00,6s;207;50,000299;49,800000;460,127011;460,000000;54,999839
16.8.2026 09:00:00,7s;208;50,000375;49,800000;459,932840;460,000000;54,958998
16.8.2026 09:00:00,8s;209;49,999677;49,800000;460,039523;460,000000;55,014609
16.8.2026 09:00:00,9s;210;49,999882;49,800000;459,912044;460,000000;55,027355
16.8.2026 09:00:01,0s;211;49,999953;49,800000;459,947888;460,000000;54,988060
16.8.2026 09:00:01,1s;212;50,000040;49,800000;459,942947;460,000000;55,006787
16.8.2026 09:00:01,2s;213;50,000630;49,800000;460,065195;460,000000;54,997009
16.8.2026 09:00:01,3s;214;50,000163;49,800000;459,978757;460,000000;54,999086
16.8.2026 09:00:01,4s;215;50,000161;49,800000;459,989635;460,000000;54,977471
16.8.2026 09:00:01,5s;216;49,999980;49,800000;459,963985;460,000000;55,006282
16.8.2026 09:00:01,6s;217;50,000142;49,800000;460,009178;460,000000;55,042606
16.8.2026 09:00:01,7s;218;50,000473;49,800000;460,039539;460,000000;54,932273
16.8.2026 09:00:01,8s;219;50,000029;49,800000;460,154491;460,000000;54,985157
16.8.2026 09:00:01,9s;220;50,000447;49,800000;459,952453;460,000000;55,005113
16.8.2026 09:00:02,0s;221;50,000553;49,800000;459,971481;460,000000;55,087640
16.8.2026 09:00:02,1s;222;50,000330;49,800000;459,977159;460,000000;54,993055
16.8.2026 09:00:02,2s;223;50,000453;49,800000;460,001731;460,000000;54,973190
16.8.2026 09:00:02,3s;224;50,000560;49,800000;459,973012;460,000000;54,978667
16.8.2026 09:00:02,4s;225;50,000572;49,800000;460,179433;460,000000;55,017444
16.8.2026 09:00:02,5s;226;50,000288;49,800000;460,006950;460,000000;55,000835
16.8.2026 09:00:02,6s;227;50,000110;49,800000;459,930592;460,000000;55,049169
16.8.2026 09:00:02,7s;228;50,000452;49,800000;460,220815;460,000000;55,005414
16.8.2026 09:00:02,8s;229;50,000526;49,800000;460,091309;460,000000;55,011346
16.8.2026 09:00:02,9s;230;50,000757;49,800000;459,953909;460,000000;55,013242
16.8.2026 09:00:03,0s;231;50,000485;49,800000;460,119344;460,000000;55,083215
16.8.2026 09:00:03,1s;232;50,000369;49,800000;460,194865;460,000000;55,003448
16.8.2026 09:00:03,2s;233;50,000401;49,800000;460,304261;460,000000;55,103817
16.8.2026 09:00:03,3s;234;50,000295;49,800000;460,268077;460,000000;55,052934
16.8.2026 09:00:03,4s;235;50,000435;49,800000;460,371524;460,000000;55,149990
16.8.2026 09:00:03,5s;236;50,000516;49,800000;460,453492;460,000000;55,123068
16.8.2026 09:00:03,6s;237;50,000928;49,800000;460,311233;460,000000;55,174454
16.8.2026 09:00:03,7s;238;50,000247;49,800000;460,459407;460,000000;55,214762
16.8.2026 09:00:03,8s;239;50,000476;49,800000;460,429492;460,000000;55,171120
16.8.2026 09:00:03,9s;240;50,000244;49,800000;460,549894;460,000000;55,264031
16.8.2026 09:00:04,0s;241;50,000547;49,800000;460,756640;460,000000;55,246415
16.8.2026 09:00:04,1s;242;50,000842;49,800000;460,804313;460,000000;55,255232
16.8.2026 09:00:04,2s;243;50,001081;49,800000;460,930726;460,000000;55,303182
16.8.2026 09:00:04,3s;244;50,000946;49,800000;461,031069;460,000000;55,294658
16.8.2026 09:00:04,4s;245;50,001010;49,800000;460,980499;460,000000;55,402122
16.8.2026 09:00:04,5s;246;50,000652;49,800000;461,131241;460,000000;55,399135
16.8.2026 09:00:04,6s;247;50,000592;49,800000;461,390204;460,000000;55,430105
16.8.2026 09:00:04,7s;248;50,000624;49,800000;461,339308;460,000000;55,429903
16.8.2026 09:00:04,8s;249;50,000947;49,800000;461,349648;460,000000;55,437914
16.8.2026 09:00:04,9s;250;50,000748;49,800000;461,373683;460,000000;55,462912
16.8.2026 09:00:05,0s;251;50,001229;49,800000;461,726866;460,000000;55,512977
16.8.2026 09:00:05,1s;252;50,000442;49,800000;461,790266;460,000000;55,546728
16.8.2026 09:00:05,2s;253;50,000705;49,800000;461,787618;460,000000;55,630546
16.8.2026 09:00:05,3s;254;50,000971;49,800000;461,866217;460,000000;55,610038
16.8.2026 09:00:05,4s;255;50,000915;49,800000;461,981787;460,000000;55,707754
16.8.2026 09:00:05,5s;256;50,000706;49,800000;462,120052;460,000000;55,695858
16.8.2026 09:00:05,6s;257;50,001010;49,800000;462,271805;460,000000;55,761777
16.8.2026 09:00:05,7s;258;50,000681;49,800000;462,391833;460,000000;55,801141
16.8.2026 09:00:05,8s;259;50,000925;49,800000;462,477500;460,000000;55,845851
16.8.2026 09:00:05,9s;260;50,001071;49,800000;462,586816;460,000000;55,952937
16.8.2026 09:00:06,0s;261;50,000625;49,800000;462,892504;460,000000;55,914412
16.8.2026 09:00:06,1s;262;50,000402;49,800000;462,854237;460,000000;55,975085
16.8.2026 09:00:06,2s;263;50,000428;49,800000;463,056540;460,000000;55,996219
16.8.2026 09:00:06,3s;264;50,001032;49,800000;463,052139;460,000000;56,087993
16.8.2026 09:00:06,4s;265;50,000626;49,800000;463,234235;460,000000;56,116748
16.8.2026 09:00:06,5s;266;50,000898;49,800000;463,418365;460,000000;56,118833
16.8.2026 09:00:06,6s;267;50,001229;49,800000;463,403540;460,000000;56,191516
16.8.2026 09:00:06,7s;268;50,001039;49,800000;463,683729;460,000000;56,279750
16.8.2026 09:00:06,8s;269;50,000961;49,800000;463,798165;460,000000;56,296997
16.8.2026 09:00:06,9s;270;50,000703;49,800000;464,070920;460,000000;56,445478
16.8.2026 09:00:07,0s;271;50,001065;49,800000;463,989826;460,000000;56,403995
16.8.2026 09:00:07,1s;272;50,000858;49,800000;464,110006;460,000000;56,400129
16.8.2026 09:00:07,2s;273;50,001512;49,800000;464,317895;460,000000;56,500239
16.8.2026 09:00:07,3s;274;50,000807;49,800000;464,535731;460,000000;56,570954
16.8.2026 09:00:07,4s;275;50,000970;49,800000;464,836269;460,000000;56,521879
16.8.2026 09:00:07,5s;276;50,001148;49,800000;464,917232;460,000000;56,638841
16.8.2026 09:00:07,6s;277;50,000722;49,800000;465,142314;460,000000;56,674369
16.8.2026 09:00:07,7s;278;50,001118;49,800000;465,211873;460,000000;56,757559
16.8.2026 09:00:07,8s;279;50,001362;49,800000;465,252709;460,000000;56,808471
16.8.2026 09:00:07,9s;280;50,000763;49,800000;465,420120;460,000000;56,836100
16.8.2026 09:00:08,0s;281;50,001068;49,800000;465,551091;460,000000;56,915281
16.8.2026 09:00:08,1s;282;50,001393;49,800000;465,784020;460,000000;56,967396
16.8.2026 09:00:08,2s;283;50,001239;49,800000;465,769826;460,000000;57,000919
16.8.2026 09:00:08,3s;284;50,000828;49,800000;466,076056;460,000000;57,120940
16.8.2026 09:00:08,4s;285;50,000888;49,800000;466,202142;460,000000;57,093844
16.8.2026 09:00:08,5s;286;50,001333;49,800000;466,442404;460,000000;57,189208
16.8.2026 09:00:08,6s;287;50,001365;49,800000;466,536121;460,000000;57,195899
16.8.2026 09:00:08,7s;288;50,001016;49,800000;466,549133;460,000000;57,238406
16.8.2026 09:00:08,8s;289;50,001701;49,800000;466,753276;460,000000;57,315691
16.8.2026 09:00:08,9s;290;50,000895;49,800000;466,793323;460,000000;57,346161
16.8.2026 09:00:09,0s;291;50,001272;49,800000;467,181132;460,000000;57,376123
16.8.2026 09:00:09,1s;292;50,001351;49,800000;467,129166;460,000000;57,506251
